Operation,UserID,FullName,Email,PhoneNumber,VisitCount,TotalSpent,Choice,NewValue
Create,182,User182 Name,user182@email.com,9000000182,6,1810.00,,
Read,182,,,,,,,
Update,182,,,,,,1,User182 Name Updated
Update,182,,,,,,2,user182.updated@email.com
Update,182,,,,,,3,9000001182
Update,182,,,,,,4,1910.00
Delete,182,,,,,,,
Create,183,User183 Name,user183@email.com,9000000183,7,1820.00,,
Read,183,,,,,,,
Update,183,,,,,,1,User183 Name Updated
Update,183,,,,,,2,user183.updated@email.com
Update,183,,,,,,3,9000001183
Update,183,,,,,,4,1920.00
Delete,183,,,,,,,
Create,184,User184 Name,user184@email.com,9000000184,8,1830.00,,
Read,184,,,,,,,
Update,184,,,,,,1,User184 Name Updated
Update,184,,,,,,2,user184.updated@email.com
Update,184,,,,,,3,9000001184
Update,184,,,,,,4,1930.00
Delete,184,,,,,,,
Create,185,User185 Name,user185@email.com,9000000185,9,1840.00,,
Read,185,,,,,,,
Update,185,,,,,,1,User185 Name Updated
Update,185,,,,,,2,user185.updated@email.com
Update,185,,,,,,3,9000001185
Update,185,,,,,,4,1940.00
Delete,185,,,,,,,
Create,186,User186 Name,user186@email.com,9000000186,10,1850.00,,
Read,186,,,,,,,
Update,186,,,,,,1,User186 Name Updated
Update,186,,,,,,2,user186.updated@email.com
Update,186,,,,,,3,9000001186
Update,186,,,,,,4,1950.00
Delete,186,,,,,,,
Create,187,User187 Name,user187@email.com,9000000187,11,1860.00,,
Read,187,,,,,,,
Update,187,,,,,,1,User187 Name Updated
Update,187,,,,,,2,user187.updated@email.com
Update,187,,,,,,3,9000001187
Update,187,,,,,,4,1960.00
Delete,187,,,,,,,
Create,188,User188 Name,user188@email.com,9000000188,12,1870.00,,
Read,188,,,,,,,
Update,188,,,,,,1,User188 Name Updated
Update,188,,,,,,2,user188.updated@email.com
Update,188,,,,,,3,9000001188
Update,188,,,,,,4,1970.00
Delete,188,,,,,,,
Create,189,User189 Name,user189@email.com,9000000189,13,1880.00,,
Read,189,,,,,,,
Update,189,,,,,,1,User189 Name Updated
Update,189,,,,,,2,user189.updated@email.com
Update,189,,,,,,3,9000001189
Update,189,,,,,,4,1980.00
Delete,189,,,,,,,
Create,190,User190 Name,user190@email.com,9000000190,14,1890.00,,
Read,190,,,,,,,
Update,190,,,,,,1,User190 Name Updated
Update,190,,,,,,2,user190.updated@email.com
Update,190,,,,,,3,9000001190
Update,190,,,,,,4,1990.00
Delete,190,,,,,,,
Create,191,User191 Name,user191@email.com,9000000191,15,1900.00,,
Read,191,,,,,,,
Update,191,,,,,,1,User191 Name Updated
Update,191,,,,,,2,user191.updated@email.com
Update,191,,,,,,3,9000001191
Update,191,,,,,,4,2000.00
Delete,191,,,,,,,
Create,192,User192 Name,user192@email.com,9000000192,16,1910.00,,
Read,192,,,,,,,
Update,192,,,,,,1,User192 Name Updated
Update,192,,,,,,2,user192.updated@email.com
Update,192,,,,,,3,9000001192
Update,192,,,,,,4,2010.00
Delete,192,,,,,,,
Create,193,User193 Name,user193@email.com,9000000193,17,1920.00,,
Read,193,,,,,,,
Update,193,,,,,,1,User193 Name Updated
Update,193,,,,,,2,user193.updated@email.com
Update,193,,,,,,3,9000001193
Update,193,,,,,,4,2020.00
Delete,193,,,,,,,
Create,194,User194 Name,user194@email.com,9000000194,18,1930.00,,
Read,194,,,,,,,
Update,194,,,,,,1,User194 Name Updated
Update,194,,,,,,2,user194.updated@email.com
Update,194,,,,,,3,9000001194
Update,194,,,,,,4,2030.00
Delete,194,,,,,,,
Create,195,User195 Name,user195@email.com,9000000195,19,1940.00,,
Read,195,,,,,,,
Update,195,,,,,,1,User195 Name Updated
Update,195,,,,,,2,user195.updated@email.com
Update,195,,,,,,3,9000001195
Update,195,,,,,,4,2040.00
Delete,195,,,,,,,
Create,196,User196 Name,user196@email.com,9000000196,20,1950.00,,
Read,196,,,,,,,
Update,196,,,,,,1,User196 Name Updated
Update,196,,,,,,2,user196.updated@email.com
Update,196,,,,,,3,9000001196
Update,196,,,,,,4,2050.00
Delete,196,,,,,,,
Create,197,User197 Name,user197@email.com,9000000197,21,1960.00,,
Read,197,,,,,,,
Update,197,,,,,,1,User197 Name Updated
Update,197,,,,,,2,user197.updated@email.com
Update,197,,,,,,3,9000001197
Update,197,,,,,,4,2060.00
Delete,197,,,,,,,
Create,198,User198 Name,user198@email.com,9000000198,22,1970.00,,
Read,198,,,,,,,
Update,198,,,,,,1,User198 Name Updated
Update,198,,,,,,2,user198.updated@email.com
Update,198,,,,,,3,9000001198
Update,198,,,,,,4,2070.00
Delete,198,,,,,,,
Create,199,User199 Name,user199@email.com,9000000199,23,1980.00,,
Read,199,,,,,,,
Update,199,,,,,,1,User199 Name Updated
Update,199,,,,,,2,user199.updated@email.com
Update,199,,,,,,3,9000001199
Update,199,,,,,,4,2080.00
Delete,199,,,,,,,
Create,200,User200 Name,user200@email.com,9000000200,24,1990.00,,
Read,200,,,,,,,
Update,200,,,,,,1,User200 Name Updated
Update,200,,,,,,2,user200.updated@email.com
Update,200,,,,,,3,9000001200
Update,200,,,,,,4,2090.00
Delete,200,,,,,,,
Create,300,User300 Name,user300@email.com,9000000300,5,1300.00,,
Read,300,,,,,,,
Update,300,,,,,,1,User300 Name Updated
Update,300,,,,,,2,user300.updated@email.com
Update,300,,,,,,3,9000010300
Update,300,,,,,,4,1400.00
Delete,300,,,,,,,
Create,301,User301 Name,user301@email.com,9000000301,6,1310.00,,
Read,301,,,,,,,
Update,301,,,,,,1,User301 Name Updated
Update,301,,,,,,2,user301.updated@email.com
Update,301,,,,,,3,9000010301
Update,301,,,,,,4,1410.00
Delete,301,,,,,,,
Create,302,User302 Name,user302@email.com,9000000302,7,1320.00,,
Read,302,,,,,,,
Update,302,,,,,,1,User302 Name Updated
Update,302,,,,,,2,user302.updated@email.com
Update,302,,,,,,3,9000010302
Update,302,,,,,,4,1420.00
Delete,302,,,,,,,
Create,303,User303 Name,user303@email.com,9000000303,8,1330.00,,
Read,303,,,,,,,
Update,303,,,,,,1,User303 Name Updated
Update,303,,,,,,2,user303.updated@email.com
Update,303,,,,,,3,9000010303
Update,303,,,,,,4,1430.00
Delete,303,,,,,,,
Create,304,User304 Name,user304@email.com,9000000304,9,1340.00,,
Read,304,,,,,,,
Update,304,,,,,,1,User304 Name Updated
Update,304,,,,,,2,user304.updated@email.com
Update,304,,,,,,3,9000010304
Update,304,,,,,,4,1440.00
Delete,304,,,,,,,
Create,305,User305 Name,user305@email.com,9000000305,10,1350.00,,
Read,305,,,,,,,
Update,305,,,,,,1,User305 Name Updated
Update,305,,,,,,2,user305.updated@email.com
Update,305,,,,,,3,9000010305
Update,305,,,,,,4,1450.00
Delete,305,,,,,,,
Create,306,User306 Name,user306@email.com,9000000306,11,1360.00,,
Read,306,,,,,,,
Update,306,,,,,,1,User306 Name Updated
Update,306,,,,,,2,user306.updated@email.com
Update,306,,,,,,3,9000010306
Update,306,,,,,,4,1460.00
Delete,306,,,,,,,
Create,307,User307 Name,user307@email.com,9000000307,12,1370.00,,
Read,307,,,,,,,
Update,307,,,,,,1,User307 Name Updated
Update,307,,,,,,2,user307.updated@email.com
Update,307,,,,,,3,9000010307
Update,307,,,,,,4,1470.00
Delete,307,,,,,,,
Create,308,User308 Name,user308@email.com,9000000308,13,1380.00,,
Read,308,,,,,,,
Update,308,,,,,,1,User308 Name Updated
Update,308,,,,,,2,user308.updated@email.com
Update,308,,,,,,3,9000010308
Update,308,,,,,,4,1480.00
Delete,308,,,,,,,
Create,309,User309 Name,user309@email.com,9000000309,14,1390.00,,
Read,309,,,,,,,
Update,309,,,,,,1,User309 Name Updated
Update,309,,,,,,2,user309.updated@email.com
Update,309,,,,,,3,9000010309
Update,309,,,,,,4,1490.00
Delete,309,,,,,,,
Create,310,User310 Name,user310@email.com,9000000310,15,1400.00,,
Read,310,,,,,,,
Update,310,,,,,,1,User310 Name Updated
Update,310,,,,,,2,user310.updated@email.com
Update,310,,,,,,3,9000010310
Update,310,,,,,,4,1500.00
Delete,310,,,,,,,
Create,311,User311 Name,user311@email.com,9000000311,16,1410.00,,
Read,311,,,,,,,
Update,311,,,,,,1,User311 Name Updated
Update,311,,,,,,2,user311.updated@email.com
Update,311,,,,,,3,9000010311
Update,311,,,,,,4,1510.00
Delete,311,,,,,,,
Create,312,User312 Name,user312@email.com,9000000312,17,1420.00,,
Read,312,,,,,,,
Update,312,,,,,,1,User312 Name Updated
Update,312,,,,,,2,user312.updated@email.com
Update,312,,,,,,3,9000010312
Update,312,,,,,,4,1520.00
Delete,312,,,,,,,
Create,313,User313 Name,user313@email.com,9000000313,18,1430.00,,
Read,313,,,,,,,
Update,313,,,,,,1,User313 Name Updated
Update,313,,,,,,2,user313.updated@email.com
Update,313,,,,,,3,9000010313
Update,313,,,,,,4,1530.00
Delete,313,,,,,,,
Create,314,User314 Name,user314@email.com,9000000314,19,1440.00,,
Read,314,,,,,,,
Update,314,,,,,,1,User314 Name Updated
Update,314,,,,,,2,user314.updated@email.com
Update,314,,,,,,3,9000010314
Update,314,,,,,,4,1540.00
Delete,314,,,,,,,
Create,315,User315 Name,user315@email.com,9000000315,20,1450.00,,
Read,315,,,,,,,
Update,315,,,,,,1,User315 Name Updated
Update,315,,,,,,2,user315.updated@email.com
Update,315,,,,,,3,9000010315
Update,315,,,,,,4,1550.00
Delete,315,,,,,,,
Create,316,User316 Name,user316@email.com,9000000316,21,1460.00,,
Read,316,,,,,,,
Update,316,,,,,,1,User316 Name Updated
Update,316,,,,,,2,user316.updated@email.com
Update,316,,,,,,3,9000010316
Update,316,,,,,,4,1560.00
Delete,316,,,,,,,
Create,317,User317 Name,user317@email.com,9000000317,22,1470.00,,
Read,317,,,,,,,
Update,317,,,,,,1,User317 Name Updated
Update,317,,,,,,2,user317.updated@email.com
Update,317,,,,,,3,9000010317
Update,317,,,,,,4,1570.00
Delete,317,,,,,,,
Create,318,User318 Name,user318@email.com,9000000318,23,1480.00,,
Read,318,,,,,,,
Update,318,,,,,,1,User318 Name Updated
Update,318,,,,,,2,user318.updated@email.com
Update,318,,,,,,3,9000010318
Update,318,,,,,,4,1580.00
Delete,318,,,,,,,
Create,319,User319 Name,user319@email.com,9000000319,24,1490.00,,
Read,319,,,,,,,
Update,319,,,,,,1,User319 Name Updated
Update,319,,,,,,2,user319.updated@email.com
Update,319,,,,,,3,9000010319
Update,319,,,,,,4,1590.00
Delete,319,,,,,,,
Create,320,User320 Name,user320@email.com,9000000320,5,1500.00,,
Read,320,,,,,,,
Update,320,,,,,,1,User320 Name Updated
Update,320,,,,,,2,user320.updated@email.com
Update,320,,,,,,3,9000010320
Update,320,,,,,,4,1600.00
Delete,320,,,,,,,
Create,321,User321 Name,user321@email.com,9000000321,6,1510.00,,
Read,321,,,,,,,
Update,321,,,,,,1,User321 Name Updated
Update,321,,,,,,2,user321.updated@email.com
Update,321,,,,,,3,9000010321
Update,321,,,,,,4,1610.00
Delete,321,,,,,,,
Create,322,User322 Name,user322@email.com,9000000322,7,1520.00,,
Read,322,,,,,,,
Update,322,,,,,,1,User322 Name Updated
Update,322,,,,,,2,user322.updated@email.com
Update,322,,,,,,3,9000010322
Update,322,,,,,,4,1620.00
Delete,322,,,,,,,
Create,323,User323 Name,user323@email.com,9000000323,8,1530.00,,
Read,323,,,,,,,
Update,323,,,,,,1,User323 Name Updated
Update,323,,,,,,2,user323.updated@email.com
Update,323,,,,,,3,9000010323
Update,323,,,,,,4,1630.00
Delete,323,,,,,,,
Create,324,User324 Name,user324@email.com,9000000324,9,1540.00,,
Read,324,,,,,,,
Update,324,,,,,,1,User324 Name Updated
Update,324,,,,,,2,user324.updated@email.com
Update,324,,,,,,3,9000010324
Update,324,,,,,,4,1640.00
Delete,324,,,,,,,
Create,325,User325 Name,user325@email.com,9000000325,10,1550.00,,
Read,325,,,,,,,
Update,325,,,,,,1,User325 Name Updated
Update,325,,,,,,2,user325.updated@email.com
Update,325,,,,,,3,9000010325
Update,325,,,,,,4,1650.00
Delete,325,,,,,,,
Create,326,User326 Name,user326@email.com,9000000326,11,1560.00,,
Read,326,,,,,,,
Update,326,,,,,,1,User326 Name Updated
Update,326,,,,,,2,user326.updated@email.com
Update,326,,,,,,3,9000010326
Update,326,,,,,,4,1660.00
Delete,326,,,,,,,
Create,327,User327 Name,user327@email.com,9000000327,12,1570.00,,
Read,327,,,,,,,
Update,327,,,,,,1,User327 Name Updated
Update,327,,,,,,2,user327.updated@email.com
Update,327,,,,,,3,9000010327
Update,327,,,,,,4,1670.00
Delete,327,,,,,,,
Create,328,User328 Name,user328@email.com,9000000328,13,1580.00,,
Read,328,,,,,,,
Update,328,,,,,,1,User328 Name Updated
Update,328,,,,,,2,user328.updated@email.com
Update,328,,,,,,3,9000010328
Update,328,,,,,,4,1680.00
Delete,328,,,,,,,
Create,329,User329 Name,user329@email.com,9000000329,14,1590.00,,
Read,329,,,,,,,
Update,329,,,,,,1,User329 Name Updated
Update,329,,,,,,2,user329.updated@email.com
Update,329,,,,,,3,9000010329
Update,329,,,,,,4,1690.00
Delete,329,,,,,,,
Create,330,User330 Name,user330@email.com,9000000330,15,1600.00,,
Read,330,,,,,,,
Update,330,,,,,,1,User330 Name Updated
Update,330,,,,,,2,user330.updated@email.com
Update,330,,,,,,3,9000010330
Update,330,,,,,,4,1700.00
Delete,330,,,,,,,
Create,331,User331 Name,user331@email.com,9000000331,16,1610.00,,
Read,331,,,,,,,
Update,331,,,,,,1,User331 Name Updated
Update,331,,,,,,2,user331.updated@email.com
Update,331,,,,,,3,9000010331
Update,331,,,,,,4,1710.00
Delete,331,,,,,,,
Create,332,User332 Name,user332@email.com,9000000332,17,1620.00,,
Read,332,,,,,,,
Update,332,,,,,,1,User332 Name Updated
Update,332,,,,,,2,user332.updated@email.com
Update,332,,,,,,3,9000010332
Update,332,,,,,,4,1720.00
Delete,332,,,,,,,
Create,333,User333 Name,user333@email.com,9000000333,18,1630.00,,
Read,333,,,,,,,
Update,333,,,,,,1,User333 Name Updated
Update,333,,,,,,2,user333.updated@email.com
Update,333,,,,,,3,9000010333
Update,333,,,,,,4,1730.00
Delete,333,,,,,,,
Create,334,User334 Name,user334@email.com,9000000334,19,1640.00,,
Read,334,,,,,,,
Update,334,,,,,,1,User334 Name Updated
Update,334,,,,,,2,user334.updated@email.com
Update,334,,,,,,3,9000010334
Update,334,,,,,,4,1740.00
Delete,334,,,,,,,
Create,335,User335 Name,user335@email.com,9000000335,20,1650.00,,
Read,335,,,,,,,
Update,335,,,,,,1,User335 Name Updated
Update,335,,,,,,2,user335.updated@email.com
Update,335,,,,,,3,9000010335
Update,335,,,,,,4,1750.00
Delete,335,,,,,,,
Create,336,User336 Name,user336@email.com,9000000336,21,1660.00,,
Read,336,,,,,,,
Update,336,,,,,,1,User336 Name Updated
Update,336,,,,,,2,user336.updated@email.com
Update,336,,,,,,3,9000010336
Update,336,,,,,,4,1760.00
Delete,336,,,,,,,
Create,337,User337 Name,user337@email.com,9000000337,22,1670.00,,
Read,337,,,,,,,
Update,337,,,,,,1,User337 Name Updated
Update,337,,,,,,2,user337.updated@email.com
Update,337,,,,,,3,9000010337
Update,337,,,,,,4,1770.00
Delete,337,,,,,,,
Create,338,User338 Name,user338@email.com,9000000338,23,1680.00,,
Read,338,,,,,,,
Update,338,,,,,,1,User338 Name Updated
Update,338,,,,,,2,user338.updated@email.com
Update,338,,,,,,3,9000010338
Update,338,,,,,,4,1780.00
Delete,338,,,,,,,
Create,339,User339 Name,user339@email.com,9000000339,24,1690.00,,
Read,339,,,,,,,
Update,339,,,,,,1,User339 Name Updated
Update,339,,,,,,2,user339.updated@email.com
Update,339,,,,,,3,9000010339
Update,339,,,,,,4,1790.00
Delete,339,,,,,,,
Create,340,User340 Name,user340@email.com,9000000340,5,1700.00,,
Read,340,,,,,,,
Update,340,,,,,,1,User340 Name Updated
Update,340,,,,,,2,user340.updated@email.com
Update,340,,,,,,3,9000010340
Update,340,,,,,,4,1800.00
Delete,340,,,,,,,
Create,341,User341 Name,user341@email.com,9000000341,6,1710.00,,
Read,341,,,,,,,
Update,341,,,,,,1,User341 Name Updated
Update,341,,,,,,2,user341.updated@email.com
Update,341,,,,,,3,9000010341
Update,341,,,,,,4,1810.00
Delete,341,,,,,,,
Create,342,User342 Name,user342@email.com,9000000342,7,1720.00,,
Read,342,,,,,,,
Update,342,,,,,,1,User342 Name Updated
Update,342,,,,,,2,user342.updated@email.com
Update,342,,,,,,3,9000010342
Update,342,,,,,,4,1820.00
Delete,342,,,,,,,
Create,343,User343 Name,user343@email.com,9000000343,8,1730.00,,
Read,343,,,,,,,
Update,343,,,,,,1,User343 Name Updated
Update,343,,,,,,2,user343.updated@email.com
Update,343,,,,,,3,9000010343
Update,343,,,,,,4,1830.00
Delete,343,,,,,,,
Create,344,User344 Name,user344@email.com,9000000344,9,1740.00,,
Read,344,,,,,,,
Update,344,,,,,,1,User344 Name Updated
Update,344,,,,,,2,user344.updated@email.com
Update,344,,,,,,3,9000010344
Update,344,,,,,,4,1840.00
Delete,344,,,,,,,
Create,345,User345 Name,user345@email.com,9000000345,10,1750.00,,
Read,345,,,,,,,
Update,345,,,,,,1,User345 Name Updated
Update,345,,,,,,2,user345.updated@email.com
Update,345,,,,,,3,9000010345
Update,345,,,,,,4,1850.00
Delete,345,,,,,,,
Create,346,User346 Name,user346@email.com,9000000346,11,1760.00,,
Read,346,,,,,,,
Update,346,,,,,,1,User346 Name Updated
Update,346,,,,,,2,user346.updated@email.com
Update,346,,,,,,3,9000010346
Update,346,,,,,,4,1860.00
Delete,346,,,,,,,
Create,347,User347 Name,user347@email.com,9000000347,12,1770.00,,
Read,347,,,,,,,
Update,347,,,,,,1,User347 Name Updated
Update,347,,,,,,2,user347.updated@email.com
Update,347,,,,,,3,9000010347
Update,347,,,,,,4,1870.00
Delete,347,,,,,,,
Create,348,User348 Name,user348@email.com,9000000348,13,1780.00,,
Read,348,,,,,,,
Update,348,,,,,,1,User348 Name Updated
Update,348,,,,,,2,user348.updated@email.com
Update,348,,,,,,3,9000010348
Update,348,,,,,,4,1880.00
Delete,348,,,,,,,
Create,349,User349 Name,user349@email.com,9000000349,14,1790.00,,
Read,349,,,,,,,
Update,349,,,,,,1,User349 Name Updated
Update,349,,,,,,2,user349.updated@email.com
Update,349,,,,,,3,9000010349
Update,349,,,,,,4,1890.00
Delete,349,,,,,,,
Create,350,User350 Name,user350@email.com,9000000350,15,1800.00,,
Read,350,,,,,,,
Update,350,,,,,,1,User350 Name Updated
Update,350,,,,,,2,user350.updated@email.com
Update,350,,,,,,3,9000010350
Update,350,,,,,,4,1900.00
Delete,350,,,,,,,
Create,351,User351 Name,user351@email.com,9000000351,16,1810.00,,
Read,351,,,,,,,
Update,351,,,,,,1,User351 Name Updated
Update,351,,,,,,2,user351.updated@email.com
Update,351,,,,,,3,9000010351
Update,351,,,,,,4,1910.00
Delete,351,,,,,,,
Create,352,User352 Name,user352@email.com,9000000352,17,1820.00,,
Read,352,,,,,,,
Update,352,,,,,,1,User352 Name Updated
Update,352,,,,,,2,user352.updated@email.com
Update,352,,,,,,3,9000010352
Update,352,,,,,,4,1920.00
Delete,352,,,,,,,
Create,353,User353 Name,user353@email.com,9000000353,18,1830.00,,
Read,353,,,,,,,
Update,353,,,,,,1,User353 Name Updated
Update,353,,,,,,2,user353.updated@email.com
Update,353,,,,,,3,9000010353
Update,353,,,,,,4,1930.00
Delete,353,,,,,,,
Create,354,User354 Name,user354@email.com,9000000354,19,1840.00,,
Read,354,,,,,,,
Update,354,,,,,,1,User354 Name Updated
Update,354,,,,,,2,user354.updated@email.com
Update,354,,,,,,3,9000010354
Update,354,,,,,,4,1940.00
Delete,354,,,,,,,
Create,355,User355 Name,user355@email.com,9000000355,20,1850.00,,
Read,355,,,,,,,
Update,355,,,,,,1,User355 Name Updated
Update,355,,,,,,2,user355.updated@email.com
Update,355,,,,,,3,9000010355
Update,355,,,,,,4,1950.00
Delete,355,,,,,,,
Create,356,User356 Name,user356@email.com,9000000356,21,1860.00,,
Read,356,,,,,,,
Update,356,,,,,,1,User356 Name Updated
Update,356,,,,,,2,user356.updated@email.com
Update,356,,,,,,3,9000010356
Update,356,,,,,,4,1960.00
Delete,356,,,,,,,
Create,357,User357 Name,user357@email.com,9000000357,22,1870.00,,
Read,357,,,,,,,
Update,357,,,,,,1,User357 Name Updated
Update,357,,,,,,2,user357.updated@email.com
Update,357,,,,,,3,9000010357
Update,357,,,,,,4,1970.00
Delete,357,,,,,,,
Create,358,User358 Name,user358@email.com,9000000358,23,1880.00,,
Read,358,,,,,,,
Update,358,,,,,,1,User358 Name Updated
Update,358,,,,,,2,user358.updated@email.com
Update,358,,,,,,3,9000010358
Update,358,,,,,,4,1980.00
Delete,358,,,,,,,
Create,359,User359 Name,user359@email.com,9000000359,24,1890.00,,
Read,359,,,,,,,
Update,359,,,,,,1,User359 Name Updated
Update,359,,,,,,2,user359.updated@email.com
Update,359,,,,,,3,9000010359
Update,359,,,,,,4,1990.00
Delete,359,,,,,,,
Create,360,User360 Name,user360@email.com,9000000360,5,1900.00,,
Read,360,,,,,,,
Update,360,,,,,,1,User360 Name Updated
Update,360,,,,,,2,user360.updated@email.com
Update,360,,,,,,3,9000010360
Update,360,,,,,,4,2000.00
Delete,360,,,,,,,
Create,361,User361 Name,user361@email.com,9000000361,6,1910.00,,
Read,361,,,,,,,
Update,361,,,,,,1,User361 Name Updated
Update,361,,,,,,2,user361.updated@email.com
Update,361,,,,,,3,9000010361
Update,361,,,,,,4,2010.00
Delete,361,,,,,,,
Create,362,User362 Name,user362@email.com,9000000362,7,1920.00,,
Read,362,,,,,,,
Update,362,,,,,,1,User362 Name Updated
Update,362,,,,,,2,user362.updated@email.com
Update,362,,,,,,3,9000010362
Update,362,,,,,,4,2020.00
Delete,362,,,,,,,
Create,363,User363 Name,user363@email.com,9000000363,8,1930.00,,
Read,363,,,,,,,
Update,363,,,,,,1,User363 Name Updated
Update,363,,,,,,2,user363.updated@email.com
Update,363,,,,,,3,9000010363
